pokemon_id,pokemon_fr,pokemon_pokepedia,move_name,learn_method,learn_level
141,Kabutops,Kabutops,Repos,ct,5
141,Kabutops,Kabutops,Abri,ct,7
141,Kabutops,Kabutops,Clonage,ct,8
141,Kabutops,Kabutops,Protection,ct,9
141,Kabutops,Kabutops,Tunnel,ct,10
141,Kabutops,Kabutops,Façade,ct,12
141,Kabutops,Kabutops,Casse-Brique,ct,13
141,Kabutops,Kabutops,Frappe Atlas,ct,15
141,Kabutops,Kabutops,Éboulement,ct,22
141,Kabutops,Kabutops,Plaie-Croix,ct,24
141,Kabutops,Kabutops,Cascade,ct,25
141,Kabutops,Kabutops,Toxik,ct,27
141,Kabutops,Kabutops,Ébullition,ct,29
141,Kabutops,Kabutops,Surf,ct,47
141,Kabutops,Kabutops,Ultralaser,ct,48
141,Kabutops,Kabutops,Surpuissance,ct,49
141,Kabutops,Kabutops,Blizzard,ct,51
141,Kabutops,Kabutops,Méga-Sangsue,ct,53
141,Kabutops,Kabutops,Laser Glace,ct,55
141,Kabutops,Kabutops,Piège de Roc,ct,56
142,Ptéra,Ptéra,Cru-Aile,level-up,0
142,Ptéra,Ptéra,Morsure,level-up,0
142,Ptéra,Ptéra,Hurlement,level-up,7
142,Ptéra,Ptéra,Ultrason,level-up,14
142,Ptéra,Ptéra,Hâte,level-up,28
142,Ptéra,Ptéra,Jet-Pierres,level-up,21
142,Ptéra,Ptéra,Mâchouille,level-up,35
142,Ptéra,Ptéra,Bélier,level-up,56
142,Ptéra,Ptéra,Vol,level-up,49
142,Ptéra,Ptéra,Ultralaser,level-up,63
142,Ptéra,Ptéra,Éboulement,level-up,42
142,Ptéra,Ptéra,Coup d'Boule,ct,1
142,Ptéra,Ptéra,Provoc,ct,2
142,Ptéra,Ptéra,Repos,ct,5
142,Ptéra,Ptéra,Abri,ct,7
142,Ptéra,Ptéra,Clonage,ct,8
142,Ptéra,Ptéra,Protection,ct,9
142,Ptéra,Ptéra,Façade,ct,12
142,Ptéra,Ptéra,Vol,ct,14
142,Ptéra,Ptéra,Queue de Fer,ct,19
142,Ptéra,Ptéra,Éboulement,ct,22
142,Ptéra,Ptéra,Toxik,ct,27
142,Ptéra,Ptéra,Dracochoc,ct,34
142,Ptéra,Ptéra,Lance-Flammes,ct,37
142,Ptéra,Ptéra,Séisme,ct,41
142,Ptéra,Ptéra,Déflagration,ct,46
142,Ptéra,Ptéra,Ultralaser,ct,48
142,Ptéra,Ptéra,Atterrissage,ct,50
142,Ptéra,Ptéra,Piège de Roc,ct,56
143,Ronflex,Ronflex,Charge,level-up,0
143,Ronflex,Ronflex,Boul'Armure,level-up,6
143,Ronflex,Ronflex,Amnésie,level-up,45
143,Ronflex,Ronflex,Léchouille,level-up,19
143,Ronflex,Ronflex,Bâillement,level-up,13
143,Ronflex,Ronflex,Plaquage,level-up,52
143,Ronflex,Ronflex,Coup d'Boule,level-up,26
143,Ronflex,Ronflex,Repos,level-up,32
143,Ronflex,Ronflex,Grincement,level-up,39
143,Ronflex,Ronflex,Mâchouille,level-up,58
143,Ronflex,Ronflex,Surpuissance,level-up,65
143,Ronflex,Ronflex,Coup d'Boule,ct,1
143,Ronflex,Ronflex,Repos,ct,5
143,Ronflex,Ronflex,Abri,ct,7
143,Ronflex,Ronflex,Clonage,ct,8
143,Ronflex,Ronflex,Protection,ct,9
143,Ronflex,Ronflex,Façade,ct,12
143,Ronflex,Ronflex,Casse-Brique,ct,13
143,Ronflex,Ronflex,Frappe Atlas,ct,15
143,Ronflex,Ronflex,Éboulement,ct,22
143,Ronflex,Ronflex,Poing-Éclair,ct,23
143,Ronflex,Ronflex,Toxik,ct,27
143,Ronflex,Ronflex,Poing de Feu,ct,31
143,Ronflex,Ronflex,Poing-Glace,ct,35
143,Ronflex,Ronflex,Tonnerre,ct,36
143,Ronflex,Ronflex,Lance-Flammes,ct,37
143,Ronflex,Ronflex,Fatal-Foudre,ct,38
143,Ronflex,Ronflex,Colère,ct,39
143,Ronflex,Ronflex,Psyko,ct,40
143,Ronflex,Ronflex,Séisme,ct,41
143,Ronflex,Ronflex,Destruction,ct,42
143,Ronflex,Ronflex,Ball'Ombre,ct,43
143,Ronflex,Ronflex,Lance-Soleil,ct,45
143,Ronflex,Ronflex,Déflagration,ct,46
143,Ronflex,Ronflex,Surf,ct,47
143,Ronflex,Ronflex,Ultralaser,ct,48
143,Ronflex,Ronflex,Surpuissance,ct,49
143,Ronflex,Ronflex,Blizzard,ct,51
143,Ronflex,Ronflex,Laser Glace,ct,55
143,Ronflex,Ronflex,Jackpot,ct,57
144,Artikodin,Artikodin,Tornade,level-up,0
144,Artikodin,Artikodin,Brume,level-up,8
144,Artikodin,Artikodin,Éclats Glace,level-up,0
144,Artikodin,Artikodin,Groz'Yeux,level-up,16
144,Artikodin,Artikodin,Voile Miroir,level-up,24
144,Artikodin,Artikodin,Hâte,level-up,40
144,Artikodin,Artikodin,Protection,level-up,48
144,Artikodin,Artikodin,Laser Glace,level-up,32
144,Artikodin,Artikodin,Piqué,level-up,72
144,Artikodin,Artikodin,Blizzard,level-up,64
144,Artikodin,Artikodin,Atterrissage,level-up,56
144,Artikodin,Artikodin,Coup d'Boule,ct,1
144,Artikodin,Artikodin,Repos,ct,5
144,Artikodin,Artikodin,Abri,ct,7
144,Artikodin,Artikodin,Clonage,ct,8
144,Artikodin,Artikodin,Protection,ct,9
144,Artikodin,Artikodin,Façade,ct,12
144,Artikodin,Artikodin,Vol,ct,14
144,Artikodin,Artikodin,Demi-Tour,ct,18
144,Artikodin,Artikodin,Toxik,ct,27
144,Artikodin,Artikodin,Ultralaser,ct,48
144,Artikodin,Artikodin,Atterrissage,ct,50
144,Artikodin,Artikodin,Blizzard,ct,51
144,Artikodin,Artikodin,Laser Glace,ct,55
145,Électhor,Électhor,Éclair,level-up,0
145,Électhor,Électhor,Picpic,level-up,0
145,Électhor,Électhor,Cage-Éclair,level-up,8
145,Électhor,Électhor,Groz'Yeux,level-up,16
145,Électhor,Électhor,Tonnerre,level-up,32
145,Électhor,Électhor,Hâte,level-up,40
145,Électhor,Électhor,Mur Lumière,level-up,48
145,Électhor,Électhor,Bec Vrille,level-up,24
145,Électhor,Électhor,Piqué,level-up,72
145,Électhor,Électhor,Fatal-Foudre,level-up,64
145,Électhor,Électhor,Atterrissage,level-up,56
145,Électhor,Électhor,Coup d'Boule,ct,1
145,Électhor,Électhor,Repos,ct,5
145,Électhor,Électhor,Mur Lumière,ct,6
145,Électhor,Électhor,Abri,ct,7
145,Électhor,Électhor,Clonage,ct,8
145,Électhor,Électhor,Protection,ct,9
145,Électhor,Électhor,Façade,ct,12
145,Électhor,Électhor,Vol,ct,14
145,Électhor,Électhor,Cage-Éclair,ct,16
145,Électhor,Électhor,Demi-Tour,ct,18
145,Électhor,Électhor,Toxik,ct,27
145,Électhor,Électhor,Tonnerre,ct,36
145,Électhor,Électhor,Fatal-Foudre,ct,38
145,Électhor,Électhor,Ultralaser,ct,48
145,Électhor,Électhor,Atterrissage,ct,50
146,Sulfura,Sulfura,Cru-Aile,level-up,0
146,Sulfura,Sulfura,Flammèche,level-up,0
146,Sulfura,Sulfura,Danse Flamme,level-up,8
146,Sulfura,Sulfura,Hâte,level-up,40
146,Sulfura,Sulfura,Groz'Yeux,level-up,16
146,Sulfura,Sulfura,Lance-Flammes,level-up,32
146,Sulfura,Sulfura,Lame d'Air,level-up,24
146,Sulfura,Sulfura,Canicule,level-up,48
146,Sulfura,Sulfura,Lance-Soleil,level-up,64
146,Sulfura,Sulfura,Piqué,level-up,72
146,Sulfura,Sulfura,Atterrissage,level-up,56
146,Sulfura,Sulfura,Coup d'Boule,ct,1
146,Sulfura,Sulfura,Repos,ct,5
146,Sulfura,Sulfura,Abri,ct,7
146,Sulfura,Sulfura,Clonage,ct,8
146,Sulfura,Sulfura,Protection,ct,9
146,Sulfura,Sulfura,Feu Follet,ct,11
146,Sulfura,Sulfura,Façade,ct,12
146,Sulfura,Sulfura,Vol,ct,14
146,Sulfura,Sulfura,Demi-Tour,ct,18
146,Sulfura,Sulfura,Toxik,ct,27
146,Sulfura,Sulfura,Lance-Flammes,ct,37
146,Sulfura,Sulfura,Lance-Soleil,ct,45
146,Sulfura,Sulfura,Déflagration,ct,46
146,Sulfura,Sulfura,Ultralaser,ct,48
146,Sulfura,Sulfura,Atterrissage,ct,50
147,Minidraco,Minidraco,Groz'Yeux,level-up,0
147,Minidraco,Minidraco,Ligotage,level-up,0
147,Minidraco,Minidraco,Cage-Éclair,level-up,7
147,Minidraco,Minidraco,Draco-Rage,level-up,14
147,Minidraco,Minidraco,Souplesse,level-up,35
147,Minidraco,Minidraco,Hâte,level-up,21
147,Minidraco,Minidraco,Draco-Queue,level-up,28
147,Minidraco,Minidraco,Colère,level-up,42
147,Minidraco,Minidraco,Ultralaser,level-up,49
147,Minidraco,Minidraco,Coup d'Boule,ct,1
147,Minidraco,Minidraco,Repos,ct,5
147,Minidraco,Minidraco,Mur Lumière,ct,6
147,Minidraco,Minidraco,Abri,ct,7
147,Minidraco,Minidraco,Clonage,ct,8
147,Minidraco,Minidraco,Protection,ct,9
147,Minidraco,Minidraco,Façade,ct,12
147,Minidraco,Minidraco,Cage-Éclair,ct,16
147,Minidraco,Minidraco,Draco-Queue,ct,17
147,Minidraco,Minidraco,Queue de Fer,ct,19
147,Minidraco,Minidraco,Cascade,ct,25
147,Minidraco,Minidraco,Toxik,ct,27
147,Minidraco,Minidraco,Dracochoc,ct,34
147,Minidraco,Minidraco,Tonnerre,ct,36
147,Minidraco,Minidraco,Lance-Flammes,ct,37
147,Minidraco,Minidraco,Fatal-Foudre,ct,38
147,Minidraco,Minidraco,Colère,ct,39
147,Minidraco,Minidraco,Déflagration,ct,46
147,Minidraco,Minidraco,Surf,ct,47
147,Minidraco,Minidraco,Ultralaser,ct,48
147,Minidraco,Minidraco,Blizzard,ct,51
147,Minidraco,Minidraco,Laser Glace,ct,55
148,Draco,Draco,Groz'Yeux,level-up,0
148,Draco,Draco,Ligotage,level-up,0
148,Draco,Draco,Cage-Éclair,level-up,0
148,Draco,Draco,Cage-Éclair,level-up,7
148,Draco,Draco,Draco-Rage,level-up,0
148,Draco,Draco,Draco-Rage,level-up,14
148,Draco,Draco,Souplesse,level-up,40
148,Draco,Draco,Hâte,level-up,21
148,Draco,Draco,Draco-Queue,level-up,28
148,Draco,Draco,Colère,level-up,52
148,Draco,Draco,Ultralaser,level-up,64
148,Draco,Draco,Coup d'Boule,ct,1
148,Draco,Draco,Repos,ct,5
148,Draco,Draco,Mur Lumière,ct,6
148,Draco,Draco,Abri,ct,7
148,Draco,Draco,Clonage,ct,8
148,Draco,Draco,Protection,ct,9
148,Draco,Draco,Façade,ct,12
148,Draco,Draco,Cage-Éclair,ct,16
148,Draco,Draco,Draco-Queue,ct,17
148,Draco,Draco,Queue de Fer,ct,19
148,Draco,Draco,Cascade,ct,25
148,Draco,Draco,Toxik,ct,27
148,Draco,Draco,Dracochoc,ct,34
148,Draco,Draco,Tonnerre,ct,36
148,Draco,Draco,Lance-Flammes,ct,37
148,Draco,Draco,Fatal-Foudre,ct,38
148,Draco,Draco,Colère,ct,39
148,Draco,Draco,Déflagration,ct,46
148,Draco,Draco,Surf,ct,47
148,Draco,Draco,Ultralaser,ct,48
148,Draco,Draco,Blizzard,ct,51
148,Draco,Draco,Laser Glace,ct,55
149,Dracolosse,Dracolosse,Aqua-Jet,level-up,0
149,Dracolosse,Dracolosse,Brume,level-up,0
149,Dracolosse,Dracolosse,Cru-Aile,level-up,0
149,Dracolosse,Dracolosse,Cru-Aile,level-up,-1
149,Dracolosse,Dracolosse,Groz'Yeux,level-up,0
149,Dracolosse,Dracolosse,Ligotage,level-up,0
149,Dracolosse,Dracolosse,Poing de Feu,level-up,0
149,Dracolosse,Dracolosse,Poing-Éclair,level-up,0
149,Dracolosse,Dracolosse,Cage-Éclair,level-up,0
149,Dracolosse,Dracolosse,Cage-Éclair,level-up,7
149,Dracolosse,Dracolosse,Draco-Rage,level-up,0
149,Dracolosse,Dracolosse,Draco-Rage,level-up,14
149,Dracolosse,Dracolosse,Souplesse,level-up,40
149,Dracolosse,Dracolosse,Hâte,level-up,21
149,Dracolosse,Dracolosse,Draco-Queue,level-up,28
149,Dracolosse,Dracolosse,Colère,level-up,52
149,Dracolosse,Dracolosse,Ultralaser,level-up,70
149,Dracolosse,Dracolosse,Atterrissage,level-up,88
149,Dracolosse,Dracolosse,Coup d'Boule,ct,1
149,Dracolosse,Dracolosse,Repos,ct,5
149,Dracolosse,Dracolosse,Mur Lumière,ct,6
149,Dracolosse,Dracolosse,Abri,ct,7
149,Dracolosse,Dracolosse,Clonage,ct,8
149,Dracolosse,Dracolosse,Protection,ct,9
149,Dracolosse,Dracolosse,Façade,ct,12
149,Dracolosse,Dracolosse,Casse-Brique,ct,13
149,Dracolosse,Dracolosse,Vol,ct,14
149,Dracolosse,Dracolosse,Cage-Éclair,ct,16
149,Dracolosse,Dracolosse,Draco-Queue,ct,17
149,Dracolosse,Dracolosse,Queue de Fer,ct,19
149,Dracolosse,Dracolosse,Éboulement,ct,22
149,Dracolosse,Dracolosse,Poing-Éclair,ct,23
149,Dracolosse,Dracolosse,Cascade,ct,25
149,Dracolosse,Dracolosse,Toxik,ct,27
149,Dracolosse,Dracolosse,Poing de Feu,ct,31
149,Dracolosse,Dracolosse,Dracochoc,ct,34
149,Dracolosse,Dracolosse,Poing-Glace,ct,35
149,Dracolosse,Dracolosse,Tonnerre,ct,36
149,Dracolosse,Dracolosse,Lance-Flammes,ct,37
149,Dracolosse,Dracolosse,Fatal-Foudre,ct,38
149,Dracolosse,Dracolosse,Colère,ct,39
149,Dracolosse,Dracolosse,Séisme,ct,41
149,Dracolosse,Dracolosse,Déflagration,ct,46
149,Dracolosse,Dracolosse,Surf,ct,47
149,Dracolosse,Dracolosse,Ultralaser,ct,48
149,Dracolosse,Dracolosse,Surpuissance,ct,49
149,Dracolosse,Dracolosse,Atterrissage,ct,50
149,Dracolosse,Dracolosse,Blizzard,ct,51
149,Dracolosse,Dracolosse,Laser Glace,ct,55
150,Mewtwo,Mewtwo,Choc Mental,level-up,0
150,Mewtwo,Mewtwo,Entrave,level-up,0
150,Mewtwo,Mewtwo,Onde Folie,level-up,0
150,Mewtwo,Mewtwo,Téléport,level-up,0
150,Mewtwo,Mewtwo,Vague Psy,level-up,0
150,Mewtwo,Mewtwo,Météores,level-up,33
150,Mewtwo,Mewtwo,Rafale Psy,level-up,22
150,Mewtwo,Mewtwo,Soin,level-up,55
150,Mewtwo,Mewtwo,Psyko,level-up,66
150,Mewtwo,Mewtwo,Bouclier,level-up,77
150,Mewtwo,Mewtwo,Amnésie,level-up,44
150,Mewtwo,Mewtwo,Brume,level-up,11
150,Mewtwo,Mewtwo,Hâte,level-up,88
150,Mewtwo,Mewtwo,Plénitude,level-up,99
150,Mewtwo,Mewtwo,Coup d'Boule,ct,1
150,Mewtwo,Mewtwo,Provoc,ct,2
150,Mewtwo,Mewtwo,Téléport,ct,4
150,Mewtwo,Mewtwo,Repos,ct,5
150,Mewtwo,Mewtwo,Mur Lumière,ct,6
150,Mewtwo,Mewtwo,Abri,ct,7
150,Mewtwo,Mewtwo,Clonage,ct,8
150,Mewtwo,Mewtwo,Protection,ct,9
150,Mewtwo,Mewtwo,Feu Follet,ct,11
150,Mewtwo,Mewtwo,Façade,ct,12
150,Mewtwo,Mewtwo,Casse-Brique,ct,13
150,Mewtwo,Mewtwo,Frappe Atlas,ct,15
150,Mewtwo,Mewtwo,Cage-Éclair,ct,16
150,Mewtwo,Mewtwo,Queue de Fer,ct,19
150,Mewtwo,Mewtwo,Tricherie,ct,21
150,Mewtwo,Mewtwo,Éboulement,ct,22
150,Mewtwo,Mewtwo,Poing-Éclair,ct,23
150,Mewtwo,Mewtwo,Direct Toxik,ct,26
150,Mewtwo,Mewtwo,Toxik,ct,27
150,Mewtwo,Mewtwo,Triplattaque,ct,28
150,Mewtwo,Mewtwo,Gonflette,ct,30
150,Mewtwo,Mewtwo,Poing de Feu,ct,31
150,Mewtwo,Mewtwo,Plénitude,ct,33
150,Mewtwo,Mewtwo,Poing-Glace,ct,35
150,Mewtwo,Mewtwo,Tonnerre,ct,36
150,Mewtwo,Mewtwo,Lance-Flammes,ct,37
150,Mewtwo,Mewtwo,Fatal-Foudre,ct,38
150,Mewtwo,Mewtwo,Psyko,ct,40
150,Mewtwo,Mewtwo,Séisme,ct,41
150,Mewtwo,Mewtwo,Destruction,ct,42
150,Mewtwo,Mewtwo,Ball'Ombre,ct,43
150,Mewtwo,Mewtwo,Lance-Soleil,ct,45
150,Mewtwo,Mewtwo,Déflagration,ct,46
150,Mewtwo,Mewtwo,Ultralaser,ct,48
150,Mewtwo,Mewtwo,Blizzard,ct,51
150,Mewtwo,Mewtwo,Laser Glace,ct,55
150,Mewtwo,Mewtwo,Jackpot,ct,57
150,Mewtwo,Mewtwo,Dévorêve,ct,59
151,Mew,Mew,Choc Mental,level-up,0
151,Mew,Mew,Copie,level-up,0
151,Mew,Mew,Écras'Face,level-up,0
151,Mew,Mew,Ultimapoing,level-up,55
151,Mew,Mew,Météores,level-up,11
151,Mew,Mew,Métronome,level-up,66
151,Mew,Mew,Psyko,level-up,77
151,Mew,Mew,Vague Psy,level-up,33
151,Mew,Mew,Bouclier,level-up,44
151,Mew,Mew,Amnésie,level-up,22
151,Mew,Mew,Machination,level-up,88
151,Mew,Mew,Morphing,level-up,99
152,Meltan,Meltan,Armure,level-up,0
152,Meltan,Meltan,Coup d'Boule,level-up,0
152,Meltan,Meltan,Mimi-Queue,level-up,9
152,Meltan,Meltan,Cage-Éclair,level-up,18
152,Meltan,Meltan,Éclair,level-up,27
152,Meltan,Meltan,Acidarmure,level-up,36
152,Meltan,Meltan,Luminocanon,level-up,45
152,Meltan,Meltan,Coup d'Boule,ct,1
152,Meltan,Meltan,Repos,ct,5
152,Meltan,Meltan,Abri,ct,7
152,Meltan,Meltan,Clonage,ct,8
152,Meltan,Meltan,Cage-Éclair,ct,16
152,Meltan,Meltan,Toxik,ct,27
152,Meltan,Meltan,Tonnerre,ct,36
152,Meltan,Meltan,Luminocanon,ct,54
153,Melmetal,Melmetal,Armure,level-up,0
153,Melmetal,Melmetal,Coup d'Boule,level-up,0
153,Melmetal,Melmetal,Poing-Éclair,level-up,0
153,Melmetal,Melmetal,Poing-Éclair,level-up,-1
153,Melmetal,Melmetal,Mimi-Queue,level-up,0
153,Melmetal,Melmetal,Mimi-Queue,level-up,9
153,Melmetal,Melmetal,Cage-Éclair,level-up,0
153,Melmetal,Melmetal,Cage-Éclair,level-up,18
153,Melmetal,Melmetal,Éclair,level-up,27
153,Melmetal,Melmetal,Acidarmure,level-up,36
153,Melmetal,Melmetal,Luminocanon,level-up,45
153,Melmetal,Melmetal,Ultimapoing,level-up,54
153,Melmetal,Melmetal,Abri,level-up,63
153,Melmetal,Melmetal,Écrous d'Poing,level-up,72
153,Melmetal,Melmetal,Surpuissance,level-up,81
153,Melmetal,Melmetal,Ultralaser,level-up,90
153,Melmetal,Melmetal,Coup d'Boule,ct,1
153,Melmetal,Melmetal,Repos,ct,5
153,Melmetal,Melmetal,Abri,ct,7
153,Melmetal,Melmetal,Clonage,ct,8
153,Melmetal,Melmetal,Façade,ct,12
153,Melmetal,Melmetal,Casse-Brique,ct,13
153,Melmetal,Melmetal,Cage-Éclair,ct,16
153,Melmetal,Melmetal,Éboulement,ct,22
153,Melmetal,Melmetal,Poing-Éclair,ct,23
153,Melmetal,Melmetal,Toxik,ct,27
153,Melmetal,Melmetal,Poing-Glace,ct,35
153,Melmetal,Melmetal,Tonnerre,ct,36
153,Melmetal,Melmetal,Fatal-Foudre,ct,38
153,Melmetal,Melmetal,Séisme,ct,41
153,Melmetal,Melmetal,Destruction,ct,42
153,Melmetal,Melmetal,Lance-Soleil,ct,45
153,Melmetal,Melmetal,Ultralaser,ct,48
153,Melmetal,Melmetal,Surpuissance,ct,49
153,Melmetal,Melmetal,Luminocanon,ct,54
153,Melmetal,Melmetal,Laser Glace,ct,55
169,Rattata d'Alola,Rattata_d'Alola,Charge,level-up,0
169,Rattata d'Alola,Rattata_d'Alola,Mimi-Queue,level-up,3
169,Rattata d'Alola,Rattata_d'Alola,Vive-Attaque,level-up,6
169,Rattata d'Alola,Rattata_d'Alola,Puissance,level-up,9
169,Rattata d'Alola,Rattata_d'Alola,Morsure,level-up,12
169,Rattata d'Alola,Rattata_d'Alola,Croc de Mort,level-up,21
169,Rattata d'Alola,Rattata_d'Alola,Mâchouille,level-up,18
169,Rattata d'Alola,Rattata_d'Alola,Coup Bas,level-up,24
169,Rattata d'Alola,Rattata_d'Alola,Croc Fatal,level-up,15
169,Rattata d'Alola,Rattata_d'Alola,Damoclès,level-up,27
169,Rattata d'Alola,Rattata_d'Alola,Coup d'Boule,ct,1
169,Rattata d'Alola,Rattata_d'Alola,Provoc,ct,2
169,Rattata d'Alola,Rattata_d'Alola,Repos,ct,5
169,Rattata d'Alola,Rattata_d'Alola,Abri,ct,7
169,Rattata d'Alola,Rattata_d'Alola,Clonage,ct,8
169,Rattata d'Alola,Rattata_d'Alola,Tunnel,ct,10
169,Rattata d'Alola,Rattata_d'Alola,Façade,ct,12
169,Rattata d'Alola,Rattata_d'Alola,Demi-Tour,ct,18
169,Rattata d'Alola,Rattata_d'Alola,Queue de Fer,ct,19
169,Rattata d'Alola,Rattata_d'Alola,Vibrobscur,ct,20
169,Rattata d'Alola,Rattata_d'Alola,Toxik,ct,27
169,Rattata d'Alola,Rattata_d'Alola,Ball'Ombre,ct,43
169,Rattata d'Alola,Rattata_d'Alola,Blizzard,ct,51
169,Rattata d'Alola,Rattata_d'Alola,Bomb-Beurk,ct,52
169,Rattata d'Alola,Rattata_d'Alola,Laser Glace,ct,55
170,Rattatac d'Alola,Rattatac_d'Alola,Charge,level-up,0
170,Rattatac d'Alola,Rattatac_d'Alola,Combo-Griffe,level-up,0
170,Rattatac d'Alola,Rattatac_d'Alola,Danse-Lames,level-up,0
170,Rattatac d'Alola,Rattatac_d'Alola,Riposte,level-up,0
170,Rattatac d'Alola,Rattatac_d'Alola,Mimi-Queue,level-up,0
170,Rattatac d'Alola,Rattatac_d'Alola,Mimi-Queue,level-up,3
170,Rattatac d'Alola,Rattatac_d'Alola,Vive-Attaque,level-up,0
170,Rattatac d'Alola,Rattatac_d'Alola,Vive-Attaque,level-up,6
170,Rattatac d'Alola,Rattatac_d'Alola,Puissance,level-up,0
170,Rattatac d'Alola,Rattatac_d'Alola,Puissance,level-up,9
170,Rattatac d'Alola,Rattatac_d'Alola,Morsure,level-up,12
170,Rattatac d'Alola,Rattatac_d'Alola,Croc de Mort,level-up,26
170,Rattatac d'Alola,Rattatac_d'Alola,Mâchouille,level-up,18
170,Rattatac d'Alola,Rattatac_d'Alola,Coup Bas,level-up,34
170,Rattatac d'Alola,Rattatac_d'Alola,Croc Fatal,level-up,15
170,Rattatac d'Alola,Rattatac_d'Alola,Damoclès,level-up,42
170,Rattatac d'Alola,Rattatac_d'Alola,Coup d'Boule,ct,1
170,Rattatac d'Alola,Rattatac_d'Alola,Provoc,ct,2
170,Rattatac d'Alola,Rattatac_d'Alola,Repos,ct,5
170,Rattatac d'Alola,Rattatac_d'Alola,Abri,ct,7
170,Rattatac d'Alola,Rattatac_d'Alola,Clonage,ct,8
170,Rattatac d'Alola,Rattatac_d'Alola,Tunnel,ct,10
170,Rattatac d'Alola,Rattatac_d'Alola,Façade,ct,12
170,Rattatac d'Alola,Rattatac_d'Alola,Demi-Tour,ct,18
170,Rattatac d'Alola,Rattatac_d'Alola,Queue de Fer,ct,19
170,Rattatac d'Alola,Rattatac_d'Alola,Vibrobscur,ct,20
170,Rattatac d'Alola,Rattatac_d'Alola,Toxik,ct,27
170,Rattatac d'Alola,Rattatac_d'Alola,Gonflette,ct,30
170,Rattatac d'Alola,Rattatac_d'Alola,Ball'Ombre,ct,43
170,Rattatac d'Alola,Rattatac_d'Alola,Ultralaser,ct,48
170,Rattatac d'Alola,Rattatac_d'Alola,Blizzard,ct,51
170,Rattatac d'Alola,Rattatac_d'Alola,Bomb-Beurk,ct,52
170,Rattatac d'Alola,Rattatac_d'Alola,Laser Glace,ct,55
171,Raichu d'Alola,Raichu_d'Alola,Bluff,level-up,0
171,Raichu d'Alola,Raichu_d'Alola,Éclair,level-up,0
171,Raichu d'Alola,Raichu_d'Alola,Encore,level-up,0
171,Raichu d'Alola,Raichu_d'Alola,Mimi-Queue,level-up,0
171,Raichu d'Alola,Raichu_d'Alola,Psyko,level-up,0
171,Raichu d'Alola,Raichu_d'Alola,Psyko,level-up,-1
171,Raichu d'Alola,Raichu_d'Alola,Reflet,level-up,0
171,Raichu d'Alola,Raichu_d'Alola,Rugissement,level-up,0
171,Raichu d'Alola,Raichu_d'Alola,Coup d'Boule,ct,1
171,Raichu d'Alola,Raichu_d'Alola,Coup d'Main,ct,3
171,Raichu d'Alola,Raichu_d'Alola,Téléport,ct,4
171,Raichu d'Alola,Raichu_d'Alola,Repos,ct,5
171,Raichu d'Alola,Raichu_d'Alola,Mur Lumière,ct,6
171,Raichu d'Alola,Raichu_d'Alola,Abri,ct,7
171,Raichu d'Alola,Raichu_d'Alola,Clonage,ct,8
171,Raichu d'Alola,Raichu_d'Alola,Protection,ct,9
171,Raichu d'Alola,Raichu_d'Alola,Tunnel,ct,10
171,Raichu d'Alola,Raichu_d'Alola,Façade,ct,12
171,Raichu d'Alola,Raichu_d'Alola,Casse-Brique,ct,13
171,Raichu d'Alola,Raichu_d'Alola,Frappe Atlas,ct,15
171,Raichu d'Alola,Raichu_d'Alola,Cage-Éclair,ct,16
171,Raichu d'Alola,Raichu_d'Alola,Queue de Fer,ct,19
171,Raichu d'Alola,Raichu_d'Alola,Poing-Éclair,ct,23
171,Raichu d'Alola,Raichu_d'Alola,Toxik,ct,27
171,Raichu d'Alola,Raichu_d'Alola,Plénitude,ct,33
171,Raichu d'Alola,Raichu_d'Alola,Tonnerre,ct,36
171,Raichu d'Alola,Raichu_d'Alola,Fatal-Foudre,ct,38
171,Raichu d'Alola,Raichu_d'Alola,Psyko,ct,40
171,Raichu d'Alola,Raichu_d'Alola,Ultralaser,ct,48
171,Raichu d'Alola,Raichu_d'Alola,Jackpot,ct,57
172,Sabelette d'Alola,Sabelette_d'Alola,Boul'Armure,level-up,0
172,Sabelette d'Alola,Sabelette_d'Alola,Griffe,level-up,0
172,Sabelette d'Alola,Sabelette_d'Alola,Patience,level-up,4
172,Sabelette d'Alola,Sabelette_d'Alola,Éclats Glace,level-up,8
172,Sabelette d'Alola,Sabelette_d'Alola,Voile Miroir,level-up,16
172,Sabelette d'Alola,Sabelette_d'Alola,Météores,level-up,12
172,Sabelette d'Alola,Sabelette_d'Alola,Combo-Griffe,level-up,20
172,Sabelette d'Alola,Sabelette_d'Alola,Poing-Glace,level-up,24
172,Sabelette d'Alola,Sabelette_d'Alola,Tranche,level-up,32
172,Sabelette d'Alola,Sabelette_d'Alola,Danse-Lames,level-up,28
172,Sabelette d'Alola,Sabelette_d'Alola,Blizzard,level-up,36
172,Sabelette d'Alola,Sabelette_d'Alola,Coup d'Boule,ct,1
172,Sabelette d'Alola,Sabelette_d'Alola,Repos,ct,5
172,Sabelette d'Alola,Sabelette_d'Alola,Abri,ct,7
172,Sabelette d'Alola,Sabelette_d'Alola,Clonage,ct,8
172,Sabelette d'Alola,Sabelette_d'Alola,Tunnel,ct,10
172,Sabelette d'Alola,Sabelette_d'Alola,Façade,ct,12
172,Sabelette d'Alola,Sabelette_d'Alola,Casse-Brique,ct,13
172,Sabelette d'Alola,Sabelette_d'Alola,Frappe Atlas,ct,15
